название,производитель,ккал_100г,белки_100г,жиры_100г,углеводы_100г,единица,вес_единицы_г,порция_по_умолчанию_г,штрихкод,id,тип
"Сливочное масло ""Тысяча Озёр""",Невские сыры,748.0,0.6,82.5,0.8,,,,4607023231204,slivochnoe-maslo-tysyacha-ozer-ooo-nevskie-syry
Cream Milk 20%,Vilage House,206.0,2.6,20.0,3.8,,,,4607025396840,
Шашлычный кетчуп,Миоре,110.0,1.0,0.0,26.0,,,,4607026600984,
Сардельки Телячьи,Ремит,180.0,11.0,14.0,2.0,,,,4607030206479,
"Сырок творожный глазированный кондитерской глазурью с крошкой печенья, со вкусом грецкого ореха и начинкой кондитерской сгущенной ""Пингвинёнок Понго""",Айсберг-Люкс,390.0,7.6,23.0,38.8,,,,4607031472590,syrok-tvorozhnyy-glazirovannyy-konditerskoy-glazuryu-s-kroshkoy-pechenya-so-vkusom-greckogo-oreha-i-nachinkoy-konditerskoy-sguschennoy-pingvinenok-pongo-ooo-pk-aysberg-lyuks
Масса творожная с изюмом,ФрауМу,370.0,6.8,23.0,33.9,,,,4607031478127,
Шоколадный Рожок,Большой Папа,270.0,3.5,13.0,35.0,,,,4607032861997,
Тунец натуральный,Магуро,92.0,21.1,0.8,0.0,,,,4607033687251,
Пшеничный Хлебец,Алтайские Хлебцы,340.0,11.3,2.0,67.2,,,,4607034541743,
"Вафельные рулетики ""Яшкино"" со вкусом сгущённого молока",Яшкино,510.0,5.0,25.0,66.0,,,,4607035653278,
ЯШКИНО ВАФЕЛЬНЫЙ СЭНДВИЧ,Яшкино,500.0,5.5,27.0,58.0,,,,4607035653957,
Протертая мякоть томатов «ПАССАТА»,Пиканта,30.0,1.5,0.0,6.5,,,,4607036204790,
Миндаль Золотой,Grandmaster,630.0,18.6,54.2,16.9,,,,4607036556042,
Сливочный Плавленый Сыр Protein,President,246.0,15.0,17.5,7.0,,,,4607037124233,
Классический Соевый Соус,Sen Soy,56.0,1.0,5.0,6.0,,,,4607041133054,
Соевый соус классический,Sen Soy,55.0,2.5,0.0,11.0,,,,4607041137083,
Чипсы нори,Sen Soy,550.0,14.7,44.5,23.0,,,,4607041138080,chipsy-nori-sensoy
Хлеб заварной фруктовый нарезанный в упаковке,Орловский Хлебокомбинат,180.0,4.5,2.0,37.0,,,,4607042003493,
Яблоко 100% сок без добавления сахара,Добрый,42.0,0.2,0.1,10.5,,,,4607042434877,
сок,Добрый,48.0,0.0,0.0,12.0,,,,4607042434891,sok-dobryy-multifrukt
Salad Tuna,Pelican,149.0,19.1,8.0,0.0,,,,4607043160300,
Вафли какое шоколадные,Вереск,500.0,4.5,33.0,59.0,,,,4607043181190,
Стрипсы Острые Куриные,Троекурово,140.0,21.0,4.0,4.0,,,,4607043336927,
Колбаски гриль куриные,Троекурово,80.0,12.0,3.0,1.0,,,,4607043337504,
Котлеты куриные Куролеты,Наша Ряба,150.0,17.0,7.0,5.0,,,,4607043338334,
Сахар белый кристаллический,Русагро,400.0,0.0,0.0,100.0,,,,4607046120424,
Молоко,Хорошее Дело,60.0,3.0,3.2,4.7,,,,4607048483589,
Чипсы картофельные Соломка с солью,Lorenz,509.0,5.6,30.0,52.0,,,,4607048836897,
Чипсы Crunchips Чакалака,Crunchips Lorenz,514.0,5.5,31.0,51.0,,,,4607048837023,
Маскарпоне,Pretto,360.0,4.5,35.0,6.7,,,,4607052402361,
Сыр Мягкий Кремчиз Без Лактозы,ВкусВилл,260.0,5.3,25.2,3.0,,,,4607052406758,
Сулугуни Сыр,Умалат,291.0,21.2,21.6,3.0,,,,4607052406833,
Мороженое Молочное С Вишней В Вафельном Стаканчике,ВкусВилл,162.0,4.3,4.0,27.2,,,,4607052684316,
творог искренне ваш,Искренне Ваш,121.0,16.0,5.0,3.0,,,,4607053222159,
Tvorog 9%,Искренне Ваш,157.0,16.0,9.0,3.0,,,,4607053223781,
Творог рассыпчатый,Искренне Ваш,103.0,18.0,2.0,3.3,,,,4607053227833,
Греческий йогурт «Классический»,Kesidis,70.0,4.0,4.0,4.0,,,,4607053243246,
"Масло сливочное 72,5 %",Простоквашино,662.0,1.0,72.5,1.4,,,,4607053477306,
Мороженое Пломбир,ВкусВилл,235.0,4.1,15.0,20.9,,,,4607056865087,
Овсяные хлопья,Nordic,360.0,13.5,7.2,56.0,,,,4607058800376,
Йогурт термостатный,Семенишна,60.0,3.2,3.5,4.0,,,,4607058923013,
Козельский Живой йогурт,Козельский Молочный завод,78.1,2.9,2.5,11.0,,,,4607060380569,
Сырок творожный со сгущённым молоком в молочном шоколаде,ВкусВилл,295.0,16.3,11.0,32.7,,,,4607060382402,
Ванильный сахар,Dr. Bakers,398.0,0.0,0.0,99.5,,,,4607061494722,
Масло сладко-сливочное 82.5%,Село Зелёное,748.0,0.6,82.5,0.8,,,,4607064311712,
Творог массовая доля жира 5%,Село Зелёное,105.0,12.0,5.0,3.0,,,,4607064311774,
Йогурт. Печеное яблоко-корица,Село Зелёное,88.0,2.9,3.5,11.3,,,,4607064313259,
м&мс с молочным шоколадом,M&M'S,477.8,4.4,18.5,71.6,,,,4607065000868,
Mars Max,Mars,460.0,3.8,17.5,70.9,,,,4607065001490,
Doshirak boeuf,,400.0,8.0,17.0,54.0,,,,4607065580070,
дошuрак,Доширак,440.0,7.0,18.0,63.0,,,,4607065580216,
Картофельное пюре быстрого приготовления «Доширак» со вкусом мяса,Доширак,353.0,5.1,5.3,71.2,,,,4607065580278,
Картофельное пюре быстрого приготовления «Доширак» со вкусом грибов,Доширак,385.0,5.1,5.3,71.2,,,,4607065580285,
Cheese Рамен,Доширак,418.0,9.5,12.0,68.0,,,,4607065580704,
ежедень,,270.0,8.0,22.0,11.0,,,,4607065606626,
Сыр плавленный пастообразный сладкий «шоколадный»,Омичка,280.0,6.0,16.0,26.0,,,,4607065608002,
Злаковый коктейль клюквенный доктор корнер смотка,Dr.Körner,320.0,9.5,2.0,61.0,,,,4607065711764,
Хлебцы хрустящие карамельные кукурузно-рисовые,Dr.Körner,310.0,6.5,0.0,70.0,,,,4607065714505,
Злаковый десерт молочный шоколад,Dr. Korner,500.0,6.5,20.0,65.0,,,,4607065717285,
SNICKERS КРИСПЕР,Snickers,480.0,6.8,22.0,61.1,,,,4607065735395,
Мороженое Эскимо,От Деда Мороза,280.0,2.8,20.0,22.0,,,,4607067934482,
Мороженое с Фисташкой,Айсберри,320.0,4.0,21.0,30.0,,,,4607067935175,
Riz soufflé,,387.0,6.7,0.7,88.0,,,,4607068495357,
Куйбышева 75 Читос сыр 85,Cheetos,490.0,7.5,22.0,63.0,,,,4607069339681,
Сыр плавленный Швейцарский,Романовский,232.0,1.5,14.0,25.0,,,,4607069987813,
Быстрозамороженная Овощная Смесь Сеул,Планета Витаминов,34.0,1.9,0.3,6.1,,,,4607070256458,
Хлопья гречневые быстрого приготовления,Маркет,360.0,7.0,5.0,70.0,,,,4607072718381,
Рис Бурый,Маркет collection,350.0,7.0,2.0,77.0,,,,4607072718589,
Макароны цельнозерновые Linguine,AIDA,330.0,15.0,0.5,62.0,,,,4607072719531,
Биотворог манго,Вкус и польза,106.0,9.0,4.2,8.0,,,,4607073964046,
"хлебобулочные изделия, Сэндвич-лайт, ржаные",Вес Контроль,240.0,8.0,1.0,50.0,,,,4607078679310,
"Олейна ""Классическая""",бунге-снг,899.0,0.0,99.9,0.0,,,,4607083550482,
Biscuit Choco Boy Orion 45G Corée,Orion,530.0,8.0,27.0,56.0,,,,4607084351323,
Choco Pie Original,Orion,430.0,4.5,18.0,63.0,,,,4607084351354,
Choco Pie,Orion,506.7,4.5,18.0,63.0,,,,4607084351385,
Агуша яблоко персик,Лебединский,48.0,0.0,0.0,12.0,,,,4607096002961,agusha-yabloko-persik-ooo-lebedinskiy
Хлебцы Бородинские,Щедрые,397.0,12.9,2.6,80.5,,,,4607096571603,
Сырок плавленный Швейцарский,Романовский,232.0,1.5,14.0,25.0,,,,4607096987813,
Чипсы Сметална Лук,Макси Чипс,561.0,6.5,35.0,55.0,,,,4607098481894,
Колбаски Охотничьи,Окраина,470.0,14.0,46.0,0.0,,,,4607099268234,
Сосиски Баварские,ВладПродукт,200.0,12.0,16.0,2.0,,,,4607100237440,
Молоко Легкое,Гринагро,35.0,3.4,0.0,5.7,,,,4607103822896,
Жаркое из свинины,Пятёрочка Кафе,180.0,6.0,13.0,10.0,,,,4607105669017,,ресторан
Хлопья овсяные Геркулес,Бугровские мельницы,306.0,11.0,6.0,53.1,,,,4607106950848,hlopya-ovsyanye-gerkules-ooo-bugrovskie-melnicy
"Батончик ""JET'S/ ДЖЕТС"" с печеньем и мягкой карамелью, покрытой глазурью",КДВ Воронеж,480.0,2.5,23.0,66.0,,,,4607109843598,batonchik-jet-s-dzhets-s-pechenem-i-myagkoy-karamelyu-pokrytoy-glazuryu-ooo-kdv-voronezh-kdv
Батончик Чио Рио,KDV,510.0,3.5,29.0,59.0,,,,4607109843741,
"Батончик Super с нугой и карамелью, покрытый карамелью",KDV,430.0,2.0,14.0,75.0,,,,4607109844052,
чебупицца курочка по-италлянски,Горячая Штучка,270.0,8.0,13.0,29.0,,,,4607111034014,
Хрустящие крылышки острые к пиву,Горячая Штучка,270.0,12.0,13.0,27.0,,,,4607111034137,
Грецкий Орех Сушеный,Семушка,670.0,16.0,62.0,12.0,,,,4607114693010,
Кадровый орех,,640.0,20.0,56.0,13.6,,,,4607114694017,
Капуста маринованная кисло сладкая,ФЭГ,30.0,1.0,0.1,7.0,,,,4607115061719,
Капуста маринованная diet,ФЭГ,15.0,1.0,0.1,3.0,,,,4607115063225,
Молоко 3.2%,ВкусВилл,59.6,3.0,3.2,4.7,,,,4607115353289,
Карамель Гусиные лапки с переслоенной начинкой,РотФронт,430.0,2.0,8.0,87.0,,,,4607117890836,
Chocolat noisettes/raisin - 100 G,Alyonka,550.0,7.0,35.0,51.0,,,,4607117892090,
Гречневая крупа,Гудвилл,329.0,12.6,2.6,68.0,,,,4607120230933,
"печенье на фруктозе с начинкой ""Черника""",Хлебный спас,380.0,4.0,12.0,64.0,,,,4607121290325,
Печенье на фруктозе Топлёное молоко,Хлебный спас,447.0,7.5,17.0,66.0,,,,4607121293135,
Печенье Овсяное,Хлебный спас,441.5,6.5,19.5,60.0,,,,4607121293951,
Половинки,Хлебный спас,429.0,5.0,17.0,64.0,,,,4607121296013,
Yo'gurt Овсяный Печёное Яблоко,Velle,70.0,1.5,0.5,15.0,,,,4607124143932,
рахат лукум ароматный,Тимоша,368.0,0.0,0.0,92.0,,,,4607132823505,
Капуста квашеная шинкованная без сахара,Белоручка,20.0,1.0,0.0,4.0,,,,4607136272347,
"Напиток безалкогольный ""лимонад ""из лавки"" с соком манго и маракуйи сильногазированный пастеризованный",Яндекс Лавка,31.0,0.0,0.0,7.8,,,,4607138222425,
Коколини Пеперчини,ВкусВилл,33.9,0.2,0.3,7.6,,,,4607138224788,
Коровка вафли глаз 50гр,,530.0,4.5,30.0,60.0,,,,4607144732185,
Коровка,Коровка,460.0,7.7,16.7,70.0,,,,4607144738774,
Popcorn Солёный,CorinCorn,459.0,6.0,27.0,48.0,,,,4607148390527,
Попкорн Соленый,Яндекс Лавка,408.0,7.5,14.0,63.0,,,,4607148395560,
"Котлеты ""Филейные"" Из Рыбы В Панировке",Ozon fresh,110.0,11.0,1.4,12.9,,,,4607149456437,
Котлеты Из Горбуши И Минтая,Ozon fresh,120.0,10.2,3.0,14.0,,,,4607149456444,
Хлеб Тостовый Премиум,Аютинский,344.0,10.0,9.2,55.3,,,,4607152381566,
Хлеб тестовый бел,Аютинский Хлеб,243.0,7.5,2.0,48.7,,,,4607152381795,
Попкорн сладаая карамель,ВкусВилл,447.5,4.4,11.9,80.7,,,,4607156603602,
Палочки рисовые с медом,Balance,366.0,7.8,2.0,60.0,,,,4607158030086,
Брокколи Бланшированная,Азбука Life,45.5,3.7,0.5,6.6,,,,4607160301860,
лапша с говядиной,Биг ланч,400.0,6.5,20.0,50.0,,,,4607160451039,
Coffe,Простоквашино,53.3,2.9,2.5,4.8,,,,4607161624647,
Сок яблочный прямого отжима,Сады Придонья,44.0,0.0,0.0,11.0,,,,4607163091560,
"Сок ""яблоко вишня""",Сады Придонья,46.0,0.0,0.0,11.5,,,,4607163091607,
Сады Придонья яблоко-виноград (100% сок),Сады Придонья,46.0,0.0,0.0,11.5,,,,4607163093014,
"Йогурт, обогащенный витаминами (A, D3) с клубникой",Эгоша Kids Star,85.0,3.6,2.8,11.3,,,,4607167841475,
Лаваш Для Шавермы,Рижский Хлеб,260.0,9.5,0.9,55.0,,,,4607168124140,
Лепешка Тонкая С Томатом И Специями,Рижский Хлеб,232.0,6.1,0.8,50.1,,,,4607168124638,
Булочки для бургера,bagerstat,260.0,7.0,3.5,50.0,,,,4607170213207,
Взбитые Сливки Фитнес,Альпенгурт,256.0,1.1,24.0,7.8,,,,4607178795996,
"Сок прямого отжима неосветвленный, пастеризованный, фруктовый: апельсиновый с мякотью",ВкусВилл,47.7,0.3,0.1,11.4,,,,4607183120158,
Бананы вяленые Natur Foods,Masterfood,240.0,4.5,0.5,54.0,,,,4607192190081,
Картофель Для Жарки Замороженный,Свой Картофель,77.0,2.0,0.4,16.3,,,,4607193011675,
Штрудель Австрийский,Сдобная особа,390.0,5.0,15.0,57.0,,,,4607934470976,
"Килька по-мексикански, балтийская неразделанная обжаренная с овощами в томатном соусе",Ряжская РПК,155.0,10.0,11.0,4.0,,,,4607951000668,
шпикачки пара может,Останкино,232.0,18.0,28.0,3.0,,,,4607958071425,
Дымовийа Из Лопатки,Перекрёсток,97.0,13.0,5.0,0.0,,,,4607958075379,dymoviya-iz-lopatki-market-perekrestok
Сочные,Папа может,164.0,11.0,12.0,3.0,,,,4607958076024,
Сосиски молочные,Папа может,169.0,11.0,12.0,3.0,,,,4607958076048,
шпикачки,Папа может,232.0,10.0,20.0,3.0,,,,4607958076154,
Гранола Яблоко Корица,R.A.W. Life,448.7,11.8,16.2,61.3,,,,4607959062361,
Protein cookie,o12,360.0,15.0,21.0,27.0,,,,4607960491020,
Гризон говядина,Grizzon,269.4,55.6,5.6,0.0,,,,4610002742219,
Хлопья Кукурузные,Любятово,378.0,6.8,1.1,83.0,,,,4610003252762,
Любятово мюсли,Любятово,456.0,7.7,17.9,63.0,,,,4610003252809,
Печенье шоколадное,Любятово,451.0,7.2,16.9,65.9,,,,4610003254766,
Колбаса Отличная,Дым Дымыч,407.0,23.0,35.0,0.0,,,,4610005173799,
Мюсли с бананом и шоколадом,Matti,390.0,7.0,13.0,62.0,,,,4610007391061,
Кимчи,Слобода Подновье,110.0,1.0,8.5,8.5,,,,4610007540254,
Цикорий натуральный растворимый. Порошкообразный,Русский цикорий,288.0,4.0,0.0,68.0,,,,4610009000251,
Хлопья овсяные Геркулес,Сольоптторг,305.0,11.0,6.2,51.0,,,,4610011340079,hlopya-ovsyanye-gerkules-ooo-solopttorg
Крупа гречневая ядрица быстроразваривающаяся,Сольоптторг,350.0,13.0,2.5,68.0,,,,4610011340086,krupa-grechnevaya-yadrica-bystrorazvarivayuschayasya-ooo-solopttorg
rich Индиан тоник смотка,rich,20.0,0.0,0.0,4.7,,,,4610011503368,
добрый кола ледяной лимон,Добрый,18.0,0.0,0.0,4.5,,,,4610011503597,
Печенье Нежное Суфле,Шарлиз,420.0,3.5,17.0,62.0,,,,4610012044860,
Творог 5 %,Славянские кружева,120.0,16.0,5.0,3.0,,,,4610030033310,
Молоко безлактозное 1.5%,ВкусВилл,43.5,2.8,1.5,4.7,,,,4610030033884,
Манго Кубики Нарезанные,Азбука Вкуса,60.0,0.8,0.4,13.4,,,,4610043841438,
Гренки С Сыром,Дон Крутон,510.0,7.0,34.0,45.0,,,,4610050400147,
Багет Сметана с Зеленью,Дон Крутон,430.0,6.0,25.0,45.0,,,,4610050400307,
Зефир Молочный,Пастухов,470.0,4.0,25.0,58.0,,,,4610050690111,
чипсы брутто карт и морская соль,Brutto,550.0,5.5,37.0,48.0,,,,4610053791143,
Чипсы Король И Шут Грибы,Brutto,550.0,5.5,37.0,48.0,,,,4610053791747,
Шоколад молочный с фундуком,Победа,590.0,0.0,44.0,34.0,,,,4610082660076,
Вафли шоколадные,Честный состав,550.0,7.0,32.0,58.0,,,,4610082901216,
Вафли сливочно-ванильеые,Пермская,55.0,6.0,31.0,61.0,,,,4610082903845,
Икра кабачковая,GREENOLA,90.0,0.0,7.0,7.0,,,,4610083433167,
Икра Из Молодых Баклажанов,Ресторация Обломов,100.0,3.0,6.0,9.0,,,,4610083433907,
Чиабатта с куриным филе,Мираторг,231.0,13.0,8.0,28.0,,,,4610085952758,
Булочка Бриошь,Мираторг,290.0,7.9,9.4,41.7,,,,4610085954349,
"Молоко 2,5",Станция молочная,53.0,3.0,2.5,4.7,,,,4610093720035,
"Hi-Pro Protein Cocktail, Клубника",Let's Go,45.3,6.3,0.0,5.1,,,,4610093729083,
Кофе Латте,Let's Go,52.0,3.0,2.2,5.0,,,,4610093729663,
Палочки крабовые Vici,Vici,95.0,6.6,0.5,15.9,,,,4610101146710,
Зел.лин творог 9%,ВкусВилл,157.0,16.0,9.0,3.0,,,,4610115201870,
Йогурт на кубанском молоке,Агрокомплекс,67.1,3.2,3.5,5.7,,,,4610142703934,
Йогурт термостатный на кубанском молоке,Агрокомплекс,52.1,3.2,2.5,4.2,,,,4610142706171,
Snaqfer батончик вафельный «Фундучный крем и бельгийский шоколад»,Snaq Fabriq,381.0,7.0,27.0,16.0,,,,4610169562286,
Chika Layers Батончик протеиновый «Фисташковый йогурт»,Chikalab,328.0,30.0,13.8,3.6,,,,4610169565164,
Chikalayers peanut&caramel,Chikalab,333.3,30.0,14.2,3.8,,,,4610169565737,
Бомбар фисташковый пломбир,Bombbar,313.3,33.3,11.0,20.3,,,,4610169567175,
Вафельный батончик Wafer со вкусом топленого молока,Bombbar,426.5,25.0,28.0,10.0,,,,4610169568585,
Bombbar wafer Тирамису,Bombbar,367.5,25.0,28.0,12.0,,,,4610169569773,
Чернослив,Самокат,246.0,2.0,0.7,57.5,,,,4610169742725,
"Финики Королевские Сорта ""Меджуль"" Сушёные С Косточкой",Самокат,310.0,1.8,0.2,75.0,,,,4610169742787,
Cappuccino caramel,Narura selection,60.0,2.3,2.6,7.2,,,,4610172091797,
Cappuchino caramel,Natura selection,60.0,2.3,2.6,7.2,,,,4610176457858,
Ягодный Коктейль (смесь),Азбука Вкуса,44.0,1.0,0.3,9.4,,,,4610177511108,
Сладкий Картофель Батат,Азбука Вкуса,158.0,3.4,4.9,25.2,,,,4610177511962,
Молочный Продукт Панакота Десерт Из Сливок Сливки Клубника,Коломенское,165.0,3.2,9.0,18.5,,,,4610180782687,
Пудинг Молочный Ванильный,ВкусВилл,97.8,2.8,3.0,14.9,,,,4610180784605,
Пудинг молочный шоколадный,ВкусВилл,111.2,3.3,3.0,18.0,,,,4610180784629,
Протеиновое печенье,Fit Kit,267.5,25.0,12.0,16.0,,,,4610196202513,
Улитка с маком,Bakery Story,430.0,7.0,20.0,56.0,,,,4610203180513,
Круассан с салями,Самокат,260.0,7.0,16.0,23.0,,,,4610249590000,
Шницель Куриный с Макаронами,Cook Chart,160.0,9.2,2.3,25.1,,,,4610262160389,
Рассольник БУДЗЯКСКИЙ из свежих овощей Башкирии,Будзякский,132.0,2.4,6.3,16.5,,,,4610271461323,
Тунец Кусочки В Собственном Соку,Fish House,104.0,24.0,1.0,0.0,,,,4610401524461,
Чизкейк без сахара,В.П.Пастухов,330.0,6.5,27.0,15.0,,,,4610434830478,
Protein milkshake Клубника,Shock,52.0,8.1,0.0,4.7,,,,4610540350020,
Йогурт питьевой,Зелёный луг,78.0,2.9,2.5,11.0,,,,4612751900988,
Йогурт питьевой без сахара,Зелёный луг,53.0,3.2,2.5,4.4,,,,4612751901343,
мишки в лесу батончик,Победа,520.0,6.5,30.0,57.0,,,,46131195,
"Паштет с гусиной печенью ""Фуагра по-французски""",Деликатес Дичь,268.0,9.0,24.0,4.0,,,,4616298023575,
Московский,Фили-Бейкер,318.0,4.7,15.7,37.0,,,,4620001323814,
Козинак ассорти,Азовская кондитерская фабрика,550.0,16.0,36.0,42.0,,,,4620004251077,
Козинак арахисовый,Азовская кондитерская фабрика,530.0,19.0,33.0,39.0,,,,4620004251220,
Мармелад Жевательнвй Фигурный Кислый,Mix Bar,320.0,5.0,0.0,75.0,,,,4620004257918,marmelad-zhevatelnvy-figurnyy-kislyy-mixbar
Клубничное,Лукашинские,255.0,0.0,0.0,64.0,,,,4620006811620,
Сухарики с салями,Воронцовские,390.0,10.0,10.0,64.0,,,,4620011190192,
Тесто для чебуреков,Тестов,250.0,9.0,1.0,52.0,,,,4620013680127,
Лапша гречневая,Midori,360.0,14.4,0.9,72.4,,,,4620015267869,
"Йогурт натуральный 2,8%",От фермера,57.0,3.0,3.0,4.5,,,,4620016810354,
"Йогурт со злаками фруктовый м. д. ж. 2,8 %",От фермера,83.0,3.0,3.0,11.0,,,,4620016810378,
"Йогурт лесная ягода фруктовый 2,8 %",От фермера,83.0,3.0,3.0,11.0,,,,4620016810392,
"Йогурт клубника фруктовый 2,8 %",От фермера,83.0,3.0,3.0,11.0,,,,4620016810453,
"Йогурт «От фермера» черника 2,8%",От фермера,103.0,8.0,3.0,11.0,,,,4620016810873,
Черника,Русский Лес,200.0,0.4,0.2,48.0,,,,4620016880593,
Крекер с сыром,Яшкино,450.0,8.0,21.0,60.0,,,,4620017451211,
"Кириешки Макси ""Сладкий Чили""",Кириешки,400.0,10.0,10.0,68.0,,,,4620017452249,
Тараллини классические,nina-farina,460.0,9.0,20.0,61.0,,,,4620017453130,
krut frut,,310.0,5.5,0.2,71.0,,,,4620017454052,
Яшкино Мини-пай голландский с малиновой начинкой,КДВ Воронеж,390.0,3.5,14.0,62.0,,,,4620017457992,yashkino-mini-pay-gollandskiy-s-malinovoy-nachinkoy-ooo-kdv-voronezh
Choco Pie Banana,Tondi,430.0,4.5,16.0,66.0,,,,4620017458395,
Мороженое шоколадное,48 копеек,189.0,3.6,8.7,24.0,,,,4620021192995,
Мороженое OREO с кусочками печенья,Фронери рус,300.0,4.5,11.0,47.0,,,,4620021193114,morozhenoe-oreo-s-kusochkami-pechenya-ooo-froneri-rus
Бон Пари фруктовый лёд со взрывной карамелью,Фронери рус,117.0,0.1,2.9,22.5,,,,4620021193213,bon-pari-fruktovyy-led-so-vzryvnoy-karamelyu-ooo-froneri-rus
Мороженное клубника со сливками,Sunreme,256.0,2.9,10.4,37.7,,,,4620021193831,
Мясные чипсы с индейкой чёрный перец,Дымов,247.0,55.0,3.0,0.0,,,,4620031248699,
pigсоны чипсы мясные из свинины,meat house,360.0,45.0,20.0,0.0,,,,4620031676621,
Ленинградское мороженное,Петрохолод,240.0,3.0,10.5,33.5,,,,4620032653188,
Мороженое С Шокладной Крошкой,Как Раньше,250.0,3.0,15.5,24.0,,,,4620032654024,
Мороженое СВЕТАЕВО Эскимо с арахисом и карамелью,Светаево,345.0,4.0,24.5,27.5,,,,4620032654741,
Рамен Цыпленок,Азбука Вкуса,99.9,9.1,4.7,5.3,,,,4620034319556,
Сырок С Печеньем,Сыркофф,395.0,7.0,23.0,40.0,,,,4620038122176,
"Гранола ""Манго-Ананас""",Granolife,365.0,8.3,10.8,58.6,,,,4620039530444,
Мюсли Гранола Молочный Шоколад-Фундук,Granolife,410.0,9.8,15.0,58.9,,,,4620039531557,
"Айран с массовой долей жира 2,0%",Асеньевская Ферма,30.0,1.4,2.0,1.8,,,,4620065680434,
Сорбет малина-личи,ВкусВилл,129.1,0.4,0.3,31.2,,,,4620078448700,
Хлеб пшеничный,Британские пекарни,236.0,6.9,2.0,47.6,,,,4620079290414,
Круассан с ветчиной,Британские пекарни,360.0,9.0,28.0,18.0,,,,4620079290445,
Йогурт с драже шарики злаковые в белом и молочном шоколаде,ВкусВилл,91.5,3.5,4.0,10.4,,,,4620126881084,
Онигири С Угрём,Самокат,190.0,7.3,3.6,31.2,,,,4620196970770,
Печенье с мармеладной начинкой,Озби,387.0,4.1,7.8,75.0,,,,4620202072214,
Чебупели,Горячая Штучка,240.0,7.0,11.0,28.0,,,,4620207491010,
Шефбургер Сальса,Rostic’s,211.0,12.9,6.6,25.1,,,,4620233010261,,ресторан
Дамплинг С Курицей,Уплемоны,140.0,10.5,3.0,16.5,,,,4620265310742,
Дамплинги С Курицей Кимчи,Уплемоны,130.0,10.0,3.0,16.0,,,,4620265310919,
Raspberry In Dark Chocolate,Frambini,370.0,4.4,22.0,38.8,,,,4620269170076,
Kim Chi Bo,Reena,420.0,11.0,12.0,67.0,,,,4620288010902,
Tom Chua Cay Cup,Reena,390.0,9.0,12.0,62.0,,,,4620288011046,
Сендвич На Угольном Хлебе С Индейкой,Перекрёсток Select,216.7,12.2,8.3,23.9,,,,4620354710088,
Розовый боул с креветками и форелью,Creative Kitchen,166.1,2.1,12.1,12.2,,,,4620366704518,
Кедровый орех,Аркада,660.8,18.9,57.6,16.7,,,,4620769271310,
Amare вареная сгущенка,Победа,510.0,5.0,26.0,64.0,,,,46221001,
Нескафе классик,,425.6,1.4,12.0,78.0,,,,46226914,
Нескафе пломбир,Nescafé,426.7,2.3,10.0,80.0,,,,46263940,
Джем Груша Ванило,Mr. Djemius Zero,25.0,0.2,0.1,5.0,,,,4627129930290,
"Каша мультизлаковая с протеином и аминокислотами ""Яблоко И Корица""",PSiViTY,312.5,13.5,5.5,52.2,,,,4627154746675,
Биойогурт 2% черника питьевой,Устьянский,74.0,2.8,2.0,11.0,,,,4627171230782,
Семена подсолнечника жареные,Джинн,660.0,27.0,58.0,9.0,,,,4630007400419,
Джин синий 100,Джин Премиум,660.0,27.0,58.0,9.0,,,,4630007401201,
"Молоко 2,5%",Углече поле,53.0,3.0,2.5,4.7,,,,4630010380777,
Отруби ржаные экструдированные,Ого!,274.0,13.0,2.0,40.0,,,,4630012080262,
Весёлый Кактус,Чистая Линия,350.0,5.3,26.5,22.2,,,,4630012984072,
Zephyr Antonovka Apple,Belyov Pastila,320.0,1.0,0.0,79.0,,,,4630014500355,
Йогурт фруктовый с черникой,Ермолино,68.2,2.8,1.0,12.0,,,,4630024302116,
Соус чили,,45.0,1.0,1.0,11.0,,,,4630024630776,
Голландские Вафли Вареная Сгущенка,Яшкино,440.0,6.5,16.0,68.0,,,,4630026562402,
Кимчи,Данессия,16.0,1.2,0.2,2.0,,,,4630031051274,
Карпаччо Из Курицы Сырокопченое,Ozon fresh,107.0,17.0,3.0,3.0,,,,4630035077386,
Карпаччо,Сава,250.0,30.0,14.0,0.0,,,,4630049120979,
"Стейк индейки ""По-Мексикански""",Индилайт,95.0,18.0,2.5,0.0,,,,4630053870242,
Филе малое,Индилайт,110.0,22.0,2.5,0.0,,,,4630053873397,
Кутабы с сыром и зеленью,Cook Chart,240.2,7.7,9.4,31.2,,,,4630061958420,
Блинчики Сытый Папа с мясом,С пылу,160.0,8.5,7.0,16.0,,,,4630073805040,
Кулич с цукатами Пасхальный,БКК,355.0,6.0,9.5,62.0,,,,4630076204802,
Чизкейк,Яндекс Лавка,332.5,6.0,22.0,27.5,,,,4630111480697,chizkeyk-lavka-yandeks
Мульти протеин,Wild food,353.3,73.0,3.7,7.0,,,,4630153508328,
Сыр Протеиновый С Томатами И Базиликом,Oldenburger,263.0,32.0,15.0,0.0,,,,4630155521677,
Запеканка творожная яблоко и корица,Вкус и польза,187.0,12.0,5.0,23.5,,,,4630168404646,
Мусс твороженный клубника стружка кокоса,Fresco,141.3,3.3,8.1,13.8,,,,4630199657981,
Овсянка малина семена чиа,Fresco,115.0,4.0,3.0,18.0,,,,4630199659329,
Сэндвич грил-чиз болоньезе С песто,Из лавки,267.0,9.0,11.0,33.0,,,,4630257677838,
